ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Description,Sic,Doubt
wi-52083367ba4f8430073fb033486ad77e-1,,wi,52083367ba4f8430073fb033486ad77e,"šį́, higi-",šį́,,,,,,,,[wrap],false,false
wi-52083367ba4f8430073fb033486ad77e-2,,wi,52083367ba4f8430073fb033486ad77e,higišį,higišį,,,,,,,,[wrap],false,false
ks-d565f1bd913a6f10e9fd766d16606af0-1,,ks,d565f1bd913a6f10e9fd766d16606af0,"šį, oyǘ-",šį,,,,,,,,"bundle something up, cover by surrounding",false,false
pdh-52083367ba4f8430073fb033486ad77e-1,,pdh,52083367ba4f8430073fb033486ad77e,*-šį,*-šį,,,,,,,,[wrap],false,false
os-d2c63ac621dc29e6c4c8d5885db612b4-1,,os,d2c63ac621dc29e6c4c8d5885db612b4,béshiⁿ,béshiⁿ,,,,,,,,flared,false,false
os-d70e4fcd2023c26fc29b6af1e0d16330-1,,os,d70e4fcd2023c26fc29b6af1e0d16330,beṭóⁿ,beṭóⁿ,,,,,,,,fold goods,false,false
qu-4cea4060d286bd1aa21819a37e2427e3-1,,qu,4cea4060d286bd1aa21819a37e2427e3,íyo,íyo,,,,,,,,"shoot, wound",false,false
pmv-4904fbf575b4f1b209e46de5d98fe360-1,,pmv,4904fbf575b4f1b209e46de5d98fe360,*ʔo•,*ʔo•,,,,,,,,[wound],false,false
psi-4904fbf575b4f1b209e46de5d98fe360-1,,psi,4904fbf575b4f1b209e46de5d98fe360,*(ó-)ʔo,*(ó-)ʔo,,,,,,,,[wound],false,false
ma-4668f3eb6b559bb4f941543c2d08dab4-1,,ma,4668f3eb6b559bb4f941543c2d08dab4,úʔš,úʔš,,,,,,,,he wounded it,false,false
bi-339e02b7f6ebf90186c12225328bcf33-1,,bi,339e02b7f6ebf90186c12225328bcf33,ódi,ódi,,,,,,,,shoot,false,false
bi-bea6ac39c58388033d2103962a77a8af-1,,bi,bea6ac39c58388033d2103962a77a8af,kiyó,kiyó,,,,,,,,shoot for one [benefactive],false,false
la-549062d791281f1a845dcab37a0ff70f-1,,la,549062d791281f1a845dcab37a0ff70f,ʔó,ʔó,,,,,,,,wound sth.,false,false
ch-faec47e96bfb066b7c4b8c502dc3f649-1,,ch,faec47e96bfb066b7c4b8c502dc3f649,ó,ó,,,,,,,,wound,false,false
sv-339e02b7f6ebf90186c12225328bcf33-1,,sv,339e02b7f6ebf90186c12225328bcf33,o,o,,,,,,,,shoot,false,false
wi-039e459f81dbc1b531451b7277057f97-1,,wi,039e459f81dbc1b531451b7277057f97,óo,óo,,,,,,,,hit the mark,false,false
wi-039e459f81dbc1b531451b7277057f97-2,,wi,039e459f81dbc1b531451b7277057f97,oo,oo,,,,,,,,hit the mark,false,false
wi-d1457b72c3fb323a2671125aef3eab5d-1,,wi,d1457b72c3fb323a2671125aef3eab5d,hiʔó,hiʔó,,,,,,,,?,false,false
wi-4904fbf575b4f1b209e46de5d98fe360-1,,wi,4904fbf575b4f1b209e46de5d98fe360,hi’o,hi’o,,,,,,,,[wound],false,false
wi-4904fbf575b4f1b209e46de5d98fe360-2,,wi,4904fbf575b4f1b209e46de5d98fe360,ʔo,ʔo,,,,,,,,[wound],false,false
wi-4904fbf575b4f1b209e46de5d98fe360-3,,wi,4904fbf575b4f1b209e46de5d98fe360,oo,oo,,,,,,,,[wound],false,false
da-5191d9e186e63ff0f3f7d43270019897-1,,da,5191d9e186e63ff0f3f7d43270019897,ʔó,ʔó,,,,,,,,shoot and hit,false,false
ks-4cea4060d286bd1aa21819a37e2427e3-1,,ks,4cea4060d286bd1aa21819a37e2427e3,ó ~ ó•,ó ~ ó•,,,,,,,,"shoot, wound",false,false
pch-4904fbf575b4f1b209e46de5d98fe360-1,,pch,4904fbf575b4f1b209e46de5d98fe360,*úʔ,*úʔ,,,,,,,,[wound],false,false
hi-0fc3d6c5a8b65bf6d8149f3feabb6a0a-1,,hi,0fc3d6c5a8b65bf6d8149f3feabb6a0a,úʔ,úʔ,,,,,,,,shoot and wound,false,false
hi-4904fbf575b4f1b209e46de5d98fe360-1,,hi,4904fbf575b4f1b209e46de5d98fe360,úʔu,úʔu,,,,,,,,[wound],false,false
pma-4904fbf575b4f1b209e46de5d98fe360-1,,pma,4904fbf575b4f1b209e46de5d98fe360,*:u-,*:u-,,,,,,,,[wound],false,false
pdh-4904fbf575b4f1b209e46de5d98fe360-1,,pdh,4904fbf575b4f1b209e46de5d98fe360,*ʔo•,*ʔo•,,,,,,,,[wound],false,false
cr-4fa10e6f48862231f5c7ebff023c9c0d-1,,cr,4fa10e6f48862231f5c7ebff023c9c0d,uú,uú,,,,,,,,hit target,false,false
op-4cea4060d286bd1aa21819a37e2427e3-1,,op,4cea4060d286bd1aa21819a37e2427e3,oo,oo,,,,,,,,"shoot, wound",false,false
os-d8c5a87685066516e1ba7af5e65c374d-1,,os,d8c5a87685066516e1ba7af5e65c374d,u,u,,,,,,,,"wound, hurt",false,false
pda-4904fbf575b4f1b209e46de5d98fe360-1,,pda,4904fbf575b4f1b209e46de5d98fe360,*ʔo,*ʔo,,,,,,,,[wound],false,false
pwc-4904fbf575b4f1b209e46de5d98fe360-1,,pwc,4904fbf575b4f1b209e46de5d98fe360,*ʔo,*ʔo,,,,,,,,[wound],false,false
pmv-f0164137618a30a4277c93201b52b8e2-1,,pmv,f0164137618a30a4277c93201b52b8e2,*htamą,*htamą,,,,,,,,[worm],false,false
psi-f0164137618a30a4277c93201b52b8e2-1,,psi,f0164137618a30a4277c93201b52b8e2,*htáwą,*htáwą,,,,,,,,[worm],false,false
la-8b598515fc26070b4b78db5bbff315de-1,,la,8b598515fc26070b4b78db5bbff315de,támak̇a,támak̇a,,,,,,,,"poor, lean",false,false
la-8b598515fc26070b4b78db5bbff315de-2,,la,8b598515fc26070b4b78db5bbff315de,thamáheča,thamáheča,,,,,,,,"poor, lean",false,false
bi-882c7b4ae602b3c4453c29a29e796f4b-1,,bi,882c7b4ae602b3c4453c29a29e796f4b,tamokí,tamokí,,,,,,,,"worm, worms",false,false
wi-00f97f1fef27db26ed903502cd5f5d99-1,,wi,00f97f1fef27db26ed903502cd5f5d99,camą́kazí,camą́kazí,,,,,,,,back of the neck,false,false
wi-f0164137618a30a4277c93201b52b8e2-1,,wi,f0164137618a30a4277c93201b52b8e2,camąkazi,camąkazi,,,,,,,,[worm],false,false
da-8b598515fc26070b4b78db5bbff315de-1,,da,8b598515fc26070b4b78db5bbff315de,támaka,támaka,,,,,,,,"poor, lean",false,false
da-8b598515fc26070b4b78db5bbff315de-2,,da,8b598515fc26070b4b78db5bbff315de,"támaheća, tamáheća",támaheća,,,,,,,,"poor, lean",false,false
ch-75883a7a5590ddfa670a15fe1734ba06-1,,ch,75883a7a5590ddfa670a15fe1734ba06,thámą khaðí,thámą khaðí,,,,,,,,nape of the neck,false,false
pwc-f0164137618a30a4277c93201b52b8e2-1,,pwc,f0164137618a30a4277c93201b52b8e2,*thámąkhazí,*thámąkhazí,,,,,,,,[worm],false,false
pdh-f0164137618a30a4277c93201b52b8e2-1,,pdh,f0164137618a30a4277c93201b52b8e2,*htamą,*htamą,,,,,,,,[worm],false,false
os-8e9cf7f4d3177ccaeb243b1aac1ffd34-1,,os,8e9cf7f4d3177ccaeb243b1aac1ffd34,ṭamoⁿ´,ṭamoⁿ´,,,,,,,,"angleworm, earthworm",false,false
pda-f0164137618a30a4277c93201b52b8e2-1,,pda,f0164137618a30a4277c93201b52b8e2,*thama-,*thama-,,,,,,,,[worm],false,false
op-f0164137618a30a4277c93201b52b8e2-1,,op,f0164137618a30a4277c93201b52b8e2,tamoⁿ,tamoⁿ,,,,,,,,[worm],false,false
pmv-806708ecc16748db1ae62a10c24c1c81-1,,pmv,806708ecc16748db1ae62a10c24c1c81,*htó•ska,*htó•ska,,,,,,,,[woodpecker],false,false
psi-806708ecc16748db1ae62a10c24c1c81-1,,psi,806708ecc16748db1ae62a10c24c1c81,*htó•ska,*htó•ska,,,,,,,,[woodpecker],false,false
ma-6c3c2bcbcbf60ea974e0dd6ca6732eb2-1,,ma,6c3c2bcbcbf60ea974e0dd6ca6732eb2,tóška,tóška,,,,,,,,woodpecker,false,false
la-e7b6e2364dc3f9f2a19cd25a11a74def-1,,la,e7b6e2364dc3f9f2a19cd25a11a74def,thoskála,thoskála,,,,,,,,"downy Woodpecker, red spot on head",false,false
ch-26a6f38cbd816ceedd35501d4822b1df-1,,ch,26a6f38cbd816ceedd35501d4822b1df,thóhglégleðe,thóhglégleðe,,,,,,,,blue-speckled all over,false,false
ch-806708ecc16748db1ae62a10c24c1c81-1,,ch,806708ecc16748db1ae62a10c24c1c81,čhóhglégleðe,čhóhglégleðe,,,,,,,,[woodpecker],false,false
wi-7475505e1dcdf67df433d1bcf1f5b175-1,,wi,7475505e1dcdf67df433d1bcf1f5b175,čoosgé,čoosgé,,,,,,,,"blue jay, tattletail",false,false
wi-fca92bfadc678b168f5b6149e8dfd6c2-1,,wi,fca92bfadc678b168f5b6149e8dfd6c2,coosge,coosge,,,,,,,,red headed woodpecker,false,false
wi-806708ecc16748db1ae62a10c24c1c81-1,,wi,806708ecc16748db1ae62a10c24c1c81,čoosge pasúč,čoosge pasúč,,,,,,,,[woodpecker],false,false
wi-806708ecc16748db1ae62a10c24c1c81-2,,wi,806708ecc16748db1ae62a10c24c1c81,coosge paašuc ~ coosgepašuc,coosge paašuc ~ coosgepašuc,,,,,,,,[woodpecker],false,false
da-3a7db367b94c579428de85e272330018-1,,da,3a7db367b94c579428de85e272330018,[†toskádą],[†toskádą],,,,,,,,the common woodpecker,false,false
hi-6c3c2bcbcbf60ea974e0dd6ca6732eb2-1,,hi,6c3c2bcbcbf60ea974e0dd6ca6732eb2,tó•ška,tó•ška,,,,,,,,woodpecker,false,false
pwc-806708ecc16748db1ae62a10c24c1c81-1,,pwc,806708ecc16748db1ae62a10c24c1c81,*thó•ske,*thó•ske,,,,,,,,[woodpecker],false,false
pdh-806708ecc16748db1ae62a10c24c1c81-1,,pdh,806708ecc16748db1ae62a10c24c1c81,*htóska,*htóska,,,,,,,,[woodpecker],false,false
os-85e88aba9b0ecc65dedacaac5abfcd9b-1,,os,85e88aba9b0ecc65dedacaac5abfcd9b,ṭúçka,ṭúçka,,,,,,,,"woodpecker, sapsucker",false,false
pda-806708ecc16748db1ae62a10c24c1c81-1,,pda,806708ecc16748db1ae62a10c24c1c81,*thoskála,*thoskála,,,,,,,,[woodpecker],false,false
op-806708ecc16748db1ae62a10c24c1c81-1,,op,806708ecc16748db1ae62a10c24c1c81,[†ttóska],[†ttóska],,,,,,,,[woodpecker],false,false
pmv-6935b154852e9b7980688b0f909dc8bf-1,,pmv,6935b154852e9b7980688b0f909dc8bf,*mąrhe,*mąrhe,,,,,,,,"[within, inside]",false,false
qu-a93cf045c2a359386b87830749cc504e-1,,qu,a93cf045c2a359386b87830749cc504e,[†mą́the],[†mą́the],,,,,,,,"inside, under",false,false
qu-5f5d5ca2c238bb5fd8f69ad955747c0e-1,,qu,5f5d5ca2c238bb5fd8f69ad955747c0e,[†mątháha],[†mątháha],,,,,,,,down into,false,false
la-001e6a0b7cfb844dcf33ef79b8231a63-1,,la,001e6a0b7cfb844dcf33ef79b8231a63,mahé,mahé,,,,,,,,"within, in, into",false,false
la-4c909decbea14c842564bc9a606bf96c-1,,la,4c909decbea14c842564bc9a606bf96c,mahétu,mahétu,,,,,,,,"within, inward; deep",false,false
da-6409298ffe3ae4341ea83a28e562dbe8-1,,da,6409298ffe3ae4341ea83a28e562dbe8,ma-hén,ma-hén,,,,,,,,"within, into, in",false,false
ks-388fa2509025674d7dbf4715a4a9783e-1,,ks,388fa2509025674d7dbf4715a4a9783e,mą́čhe,mą́čhe,,,,,,,,under,false,false
ks-371310db76f94ad9df93fe274dc80a58-1,,ks,371310db76f94ad9df93fe274dc80a58,mąčhétta,mąčhétta,,,,,,,,"under, within",false,false
pdh-6935b154852e9b7980688b0f909dc8bf-1,,pdh,6935b154852e9b7980688b0f909dc8bf,*mąthe,*mąthe,,,,,,,,"[within, inside]",false,false
os-6935b154852e9b7980688b0f909dc8bf-1,,os,6935b154852e9b7980688b0f909dc8bf,"moⁿ´tse, moⁿtsé",moⁿ´tse,,,,,,,,"[within, inside]",false,false
pda-6935b154852e9b7980688b0f909dc8bf-1,,pda,6935b154852e9b7980688b0f909dc8bf,*mąhé,*mąhé,,,,,,,,"[within, inside]",false,false
op-2f4bc8e42e5856806565a35b62bbb63e-1,,op,2f4bc8e42e5856806565a35b62bbb63e,moⁿte,moⁿte,,,,,,,,"in, inside",false,false
pmv-17a607db78fe1fd6cb2d93cf17cc3692-1,,pmv,17a607db78fe1fd6cb2d93cf17cc3692,*í-,*í-,,,,,,,,"[with, instrument]",false,false
ch-0c9bb4ec2237995230573a658194d14f-1,,ch,0c9bb4ec2237995230573a658194d14f,i-,i-,,,,,,,,instrumental,false,false
cr-17a607db78fe1fd6cb2d93cf17cc3692-1,,cr,17a607db78fe1fd6cb2d93cf17cc3692,ií-,ií-,,,,,,,,"[with, instrument]",false,false
la-0c9bb4ec2237995230573a658194d14f-1,,la,0c9bb4ec2237995230573a658194d14f,i-,i-,,,,,,,,instrumental,false,false
tu-0c9bb4ec2237995230573a658194d14f-1,,tu,0c9bb4ec2237995230573a658194d14f,í-,í-,,,,,,,,instrumental,false,false
pch-17a607db78fe1fd6cb2d93cf17cc3692-1,,pch,17a607db78fe1fd6cb2d93cf17cc3692,*i-,*i-,,,,,,,,"[with, instrument]",false,false
psi-17a607db78fe1fd6cb2d93cf17cc3692-1,,psi,17a607db78fe1fd6cb2d93cf17cc3692,*í-,*í-,,,,,,,,"[with, instrument]",false,false
bi-0c9bb4ec2237995230573a658194d14f-1,,bi,0c9bb4ec2237995230573a658194d14f,į ~ i,į ~ i,,,,,,,,instrumental,false,false
wi-0c9bb4ec2237995230573a658194d14f-1,,wi,0c9bb4ec2237995230573a658194d14f,hi-,hi-,,,,,,,,instrumental,false,false
wi-17a607db78fe1fd6cb2d93cf17cc3692-1,,wi,17a607db78fe1fd6cb2d93cf17cc3692,hi-,hi-,,,,,,,,"[with, instrument]",false,false
da-0c9bb4ec2237995230573a658194d14f-1,,da,0c9bb4ec2237995230573a658194d14f,i-,i-,,,,,,,,instrumental,false,false
hi-17a607db78fe1fd6cb2d93cf17cc3692-1,,hi,17a607db78fe1fd6cb2d93cf17cc3692,i-,i-,,,,,,,,"[with, instrument]",false,false
pwc-17a607db78fe1fd6cb2d93cf17cc3692-1,,pwc,17a607db78fe1fd6cb2d93cf17cc3692,*í-,*í-,,,,,,,,"[with, instrument]",false,false
ma-a5bcf3817876e107874737cd196fc0f4-1,,ma,a5bcf3817876e107874737cd196fc0f4,í-,í-,,,,,,,,instrumentive,false,false
pse-17a607db78fe1fd6cb2d93cf17cc3692-1,,pse,17a607db78fe1fd6cb2d93cf17cc3692,*í-,*í-,,,,,,,,"[with, instrument]",false,false
qu-0c9bb4ec2237995230573a658194d14f-1,,qu,0c9bb4ec2237995230573a658194d14f,í-,í-,,,,,,,,instrumental,false,false
of-0c9bb4ec2237995230573a658194d14f-1,,of,0c9bb4ec2237995230573a658194d14f,į ~ i,į ~ i,,,,,,,,instrumental,false,false
ks-0c9bb4ec2237995230573a658194d14f-1,,ks,0c9bb4ec2237995230573a658194d14f,í-,í-,,,,,,,,instrumental,false,false
pdh-17a607db78fe1fd6cb2d93cf17cc3692-1,,pdh,17a607db78fe1fd6cb2d93cf17cc3692,*í-,*í-,,,,,,,,"[with, instrument]",false,false
pbo-17a607db78fe1fd6cb2d93cf17cc3692-1,,pbo,17a607db78fe1fd6cb2d93cf17cc3692,*í- ~ *į-,*í- ~ *į-,,,,,,,,"[with, instrument]",false,false
os-0c9bb4ec2237995230573a658194d14f-1,,os,0c9bb4ec2237995230573a658194d14f,í-,í-,,,,,,,,instrumental,false,false
pda-17a607db78fe1fd6cb2d93cf17cc3692-1,,pda,17a607db78fe1fd6cb2d93cf17cc3692,*i-,*i-,,,,,,,,"[with, instrument]",false,false
op-0c9bb4ec2237995230573a658194d14f-1,,op,0c9bb4ec2237995230573a658194d14f,í-,í-,,,,,,,,instrumental,false,false
pmv-70a2a61134fd0a0cdf9a912a32026086-1,,pmv,70a2a61134fd0a0cdf9a912a32026086,*ksápE,*ksápE,,,,,,,,"[wise, smart, mature]",false,false
psi-70a2a61134fd0a0cdf9a912a32026086-1,,psi,70a2a61134fd0a0cdf9a912a32026086,*ksá•-pE,*ksá•-pE,,,,,,,,"[wise, smart, mature]",false,false
ma-040c90c7625f925593ab92ca138928b1-1,,ma,040c90c7625f925593ab92ca138928b1,kšą́toʔš,kšą́toʔš,,,,,,,,"he’s alert, smart",false,false
ma-93a1e5edf254ec290c62e855f37a4c5c-1,,ma,93a1e5edf254ec290c62e855f37a4c5c,wakšą́toʔš,wakšą́toʔš,,,,,,,,Watch out!,false,false
la-a32b2bb687a48962c6ef1e21da403b63-1,,la,a32b2bb687a48962c6ef1e21da403b63,ksápa,ksápa,,,,,,,,"wise, prudent",false,false
of-149603e6c03516362a8da23f624db945-1,,of,149603e6c03516362a8da23f624db945,kfā´hi,kfā´hi,,,,,,,,old,false,false
bi-c35b6291186f1b94b267ef82be82efd0-1,,bi,c35b6291186f1b94b267ef82be82efd0,"aksûpi, aksûpta",aksûpi,,,,,,,,look sharp!,false,false
bi-a8af65734e17759b47a6574ebf7300a1-1,,bi,a8af65734e17759b47a6574ebf7300a1,ksapí,ksapí,,,,,,,,grow (a human being),false,false
wi-62a73a1f1e1dcab212333b5eb6157292-1,,wi,62a73a1f1e1dcab212333b5eb6157292,booksáp,booksáp,,,,,,,,"sober up, come to",false,false
wi-70a2a61134fd0a0cdf9a912a32026086-1,,wi,70a2a61134fd0a0cdf9a912a32026086,booksap,booksap,,,,,,,,"[wise, smart, mature]",false,false
da-a32b2bb687a48962c6ef1e21da403b63-1,,da,a32b2bb687a48962c6ef1e21da403b63,ksápa,ksápa,,,,,,,,"wise, prudent",false,false
ks-42ac3f9444573b898ef250937a0d8912-1,,ks,42ac3f9444573b898ef250937a0d8912,sabáži,sabáži,,,,,,,,suddenly,false,false
ch-2c63d7632197b5ce4dd354d9a0936c40-1,,ch,2c63d7632197b5ce4dd354d9a0936c40,θabéda,θabéda,,,,,,,,"smart, wise",false,false
pma-70a2a61134fd0a0cdf9a912a32026086-1,,pma,70a2a61134fd0a0cdf9a912a32026086,*kšąt-,*kšąt-,,,,,,,,"[wise, smart, mature]",false,false
pdh-70a2a61134fd0a0cdf9a912a32026086-1,,pdh,70a2a61134fd0a0cdf9a912a32026086,*sape,*sape,,,,,,,,"[wise, smart, mature]",false,false
pbo-70a2a61134fd0a0cdf9a912a32026086-1,,pbo,70a2a61134fd0a0cdf9a912a32026086,*ksa•-,*ksa•-,,,,,,,,"[wise, smart, mature]",false,false
op-f64d1951b09f16fb12950c7d42869a16-1,,op,f64d1951b09f16fb12950c7d42869a16,çábe,çábe,,,,,,,,be careful,false,false
os-ddad3929d7a42ed74afe46997cf2f8bb-1,,os,ddad3929d7a42ed74afe46997cf2f8bb,çabé,çabé,,,,,,,,be cautious,false,false
pda-70a2a61134fd0a0cdf9a912a32026086-1,,pda,70a2a61134fd0a0cdf9a912a32026086,*ksápA,*ksápA,,,,,,,,"[wise, smart, mature]",false,false
pwc-70a2a61134fd0a0cdf9a912a32026086-1,,pwc,70a2a61134fd0a0cdf9a912a32026086,*ksape,*ksape,,,,,,,,"[wise, smart, mature]",false,false
pmv-81be8708625d22fbdf204f4fba23b106-1,,pmv,81be8708625d22fbdf204f4fba23b106,*-kha,*-kha,,,,,,,,"[wipe, rub, scour]",false,false
ch-d44e8f91fc73a0560400093c0aa051e0-1,,ch,d44e8f91fc73a0560400093c0aa051e0,khála,khála,,,,,,,,"solid, hard",false,false
qu-eefe3e8b96132fb60f9f0a6fc6acd5bf-1,,qu,eefe3e8b96132fb60f9f0a6fc6acd5bf,bikhá,bikhá,,,,,,,,rub smooth,false,false
wi-d709a584100466bd99ccf299e944dc52-1,,wi,d709a584100466bd99ccf299e944dc52,waká,waká,,,,,,,,"scour, shine",false,false
wi-81be8708625d22fbdf204f4fba23b106-1,,wi,81be8708625d22fbdf204f4fba23b106,waka,waka,,,,,,,,"[wipe, rub, scour]",false,false
ks-81be8708625d22fbdf204f4fba23b106-1,,ks,81be8708625d22fbdf204f4fba23b106,bükhábe,bükhábe,,,,,,,,"[wipe, rub, scour]",false,false
pwc-81be8708625d22fbdf204f4fba23b106-1,,pwc,81be8708625d22fbdf204f4fba23b106,*-khá,*-khá,,,,,,,,"[wipe, rub, scour]",false,false
pdh-81be8708625d22fbdf204f4fba23b106-1,,pdh,81be8708625d22fbdf204f4fba23b106,*pü-khá,*pü-khá,,,,,,,,"[wipe, rub, scour]",false,false
os-46ca93e1bd48c005ce26ce6d360cb733-1,,os,46ca93e1bd48c005ce26ce6d360cb733,biká,biká,,,,,,,,"efface, erase, obliterate, wipe out",false,false
op-81be8708625d22fbdf204f4fba23b106-1,,op,81be8708625d22fbdf204f4fba23b106,bíka,bíka,,,,,,,,"[wipe, rub, scour]",false,false
psi-6fa9fb9551eb2fc7347ca3633fa9c4de-1,,psi,6fa9fb9551eb2fc7347ca3633fa9c4de,*kįSE,*kįSE,,,,,,,,"[wipe > rub, sweep]",false,false
ma-5c47a80ed6e6c0761d1d37eb4d8e58df-1,,ma,5c47a80ed6e6c0761d1d37eb4d8e58df,"-kíšoʔš, pa-",-kíšoʔš,,,,,,,,he wiped it off,false,false
ma-b7ca100937e904b6fa5310442d9a02e7-1,,ma,b7ca100937e904b6fa5310442d9a02e7,"-kíšoʔš, ka-",-kíšoʔš,,,,,,,,she swept it,false,false
ma-ec54e1572eb229d2c9f569e48eb5f99a-1,,ma,ec54e1572eb229d2c9f569e48eb5f99a,"-kíšoʔš, ra-",-kíšoʔš,,,,,,,,he brushes it with foot,false,false
ma-29cee2641d28511d99ef5fe0f8fd12f2-1,,ma,29cee2641d28511d99ef5fe0f8fd12f2,"-kíšoʔš, ru-",-kíšoʔš,,,,,,,,he rubs it,false,false
ma-5bfab488f433de37ce0c779dcf2074cb-1,,ma,5bfab488f433de37ce0c779dcf2074cb,íkakiška,íkakiška,,,,,,,,broom,false,false
pma-6fa9fb9551eb2fc7347ca3633fa9c4de-1,,pma,6fa9fb9551eb2fc7347ca3633fa9c4de,*-kiš-,*-kiš-,,,,,,,,"[wipe > rub, sweep]",false,false
la-2e643bb1b3cc319cf4b21b6d264fd6e0-1,,la,2e643bb1b3cc319cf4b21b6d264fd6e0,"-kįžA, ipá-",-kįžA,,,,,,,,"rub, as one’s eyes with the hands",false,false
pmv-fe4491706f637286b7f38ff414a4eba8-1,,pmv,fe4491706f637286b7f38ff414a4eba8,*má•rįh ~ *má•-įh,*má•rįh ~ *má•-įh,,,,,,,,[winter],false,false
ch-59659fb1363eac6e711920ebb9fb0aec-1,,ch,59659fb1363eac6e711920ebb9fb0aec,"bá•ñį, báñį•",bá•ñį,,,,,,,,"year, winter",false,false
ca-fe4491706f637286b7f38ff414a4eba8-1,,ca,fe4491706f637286b7f38ff414a4eba8,wéra,wéra,,,,,,,,[winter],false,false
ca-fe4491706f637286b7f38ff414a4eba8-2,,ca,fe4491706f637286b7f38ff414a4eba8,wáya,wáya,,,,,,,,[winter],false,false
ca-fe4491706f637286b7f38ff414a4eba8-3,,ca,fe4491706f637286b7f38ff414a4eba8,"wayα̨, we’ra, we’ru",wayα̨,,,,,,,,[winter],false,false
pma-fe4491706f637286b7f38ff414a4eba8-1,,pma,fe4491706f637286b7f38ff414a4eba8,*wa•rą,*wa•rą,,,,,,,,[winter],false,false
cr-f6432274349b5cb93433f8ed886a3f37-1,,cr,f6432274349b5cb93433f8ed886a3f37,báalaa,báalaa,,,,,,,,winter,false,false
la-c17f47d0f5747737f0f0973e29319180-1,,la,c17f47d0f5747737f0f0973e29319180,waníyetu,waníyetu,,,,,,,,year; winter,false,false
tu-fe4491706f637286b7f38ff414a4eba8-1,,tu,fe4491706f637286b7f38ff414a4eba8,"wāneñi, wānēi",wāneñi,,,,,,,,[winter],false,false
pch-fe4491706f637286b7f38ff414a4eba8-1,,pch,fe4491706f637286b7f38ff414a4eba8,*wá•ra•,*wá•ra•,,,,,,,,[winter],false,false
psi-fe4491706f637286b7f38ff414a4eba8-1,,psi,fe4491706f637286b7f38ff414a4eba8,*wá•rą•,*wá•rą•,,,,,,,,[winter],false,false
bi-fe4491706f637286b7f38ff414a4eba8-1,,bi,fe4491706f637286b7f38ff414a4eba8,"anáⁿ, anaⁿḳáⁿ",anáⁿ,,,,,,,,[winter],false,false
wi-fe4491706f637286b7f38ff414a4eba8-1,,wi,fe4491706f637286b7f38ff414a4eba8,mąąnį́,mąąnį́,,,,,,,,[winter],false,false
wi-fe4491706f637286b7f38ff414a4eba8-2,,wi,fe4491706f637286b7f38ff414a4eba8,mąąnį,mąąnį,,,,,,,,[winter],false,false
da-67f64e51d66aab637a1840caba35bd3c-1,,da,67f64e51d66aab637a1840caba35bd3c,waníyetu,waníyetu,,,,,,,,"winter, a winter; year",false,false
hi-f6432274349b5cb93433f8ed886a3f37-1,,hi,f6432274349b5cb93433f8ed886a3f37,wá•ra•,wá•ra•,,,,,,,,winter,false,false
pwc-fe4491706f637286b7f38ff414a4eba8-1,,pwc,fe4491706f637286b7f38ff414a4eba8,*má•nį,*má•nį,,,,,,,,[winter],false,false
ma-f6432274349b5cb93433f8ed886a3f37-1,,ma,f6432274349b5cb93433f8ed886a3f37,wą́•rąʔ,wą́•rąʔ,,,,,,,,winter,false,false
pse-fe4491706f637286b7f38ff414a4eba8-1,,pse,fe4491706f637286b7f38ff414a4eba8,*wa•ną́•,*wa•ną́•,,,,,,,,[winter],false,false
qu-84cdc76cabf41bd7c961f6ab12f117d8-1,,qu,84cdc76cabf41bd7c961f6ab12f117d8,ománikka,ománikka,,,,,,,,year,false,false
of-fe4491706f637286b7f38ff414a4eba8-1,,of,fe4491706f637286b7f38ff414a4eba8,ānó,ānó,,,,,,,,[winter],false,false
ks-84cdc76cabf41bd7c961f6ab12f117d8-1,,ks,84cdc76cabf41bd7c961f6ab12f117d8,omą́yįkka,omą́yįkka,,,,,,,,year,false,false
pdh-fe4491706f637286b7f38ff414a4eba8-1,,pdh,fe4491706f637286b7f38ff414a4eba8,*omą́įhka,*omą́įhka,,,,,,,,[winter],false,false
os-84cdc76cabf41bd7c961f6ab12f117d8-1,,os,84cdc76cabf41bd7c961f6ab12f117d8,umoⁿiⁿḳa,umoⁿiⁿḳa,,,,,,,,year,false,false
pda-fe4491706f637286b7f38ff414a4eba8-1,,pda,fe4491706f637286b7f38ff414a4eba8,*waníyetu,*waníyetu,,,,,,,,[winter],false,false
op-84cdc76cabf41bd7c961f6ab12f117d8-1,,op,84cdc76cabf41bd7c961f6ab12f117d8,omą́įkka,omą́įkka,,,,,,,,year,false,false
pmv-b789e70b26ca433ef51cc2e9fb6dc279-1,,pmv,b789e70b26ca433ef51cc2e9fb6dc279,*á•hu,*á•hu,,,,,,,,[wing (2)],false,false
ch-3328e4f7fbcce95180abf8bc6075e78b-1,,ch,3328e4f7fbcce95180abf8bc6075e78b,á•hu,á•hu,,,,,,,,wing,false,false
qu-3328e4f7fbcce95180abf8bc6075e78b-1,,qu,3328e4f7fbcce95180abf8bc6075e78b,áhi,áhi,,,,,,,,wing,false,false
mo-3328e4f7fbcce95180abf8bc6075e78b-1,,mo,3328e4f7fbcce95180abf8bc6075e78b,aho,aho,,,,,,,,wing,false,false
