pk,jsondata,key,description,value_pk,source_pk
4259,{},,98,6221,1
4260,{},,15,6222,19
4261,{},,231a,6225,4
4262,{},,236a,6226,4
4263,{},,231a,6227,4
4264,{},,215b,6228,4
4265,{},,3254,6229,18
4266,{},,717,6230,18
4267,{},,,6235,3
4268,{},,178a,6236,4
4269,{},,191b,6237,20
4270,{},,78a,6239,12
4271,{},,,6241,11
4272,{},,,6241,3
4273,{},,,6242,10
4274,{},,2341,6244,18
4275,{},,331a,6246,4
4276,{},,,6246,5
4277,{},,,6247,33
4278,{},,,6247,10
4279,{},,481a,6248,20
4280,{},,,6250,3
4281,{},,,6251,11
4282,{},,,6254,3
4283,{},,,6255,3
4284,{},,,6256,11
4285,{},,,6257,7
4286,{},,,6259,8
4287,{},,1636,6260,18
4288,{},,201a,6262,20
4289,{},,,6263,11
4290,{},,,6265,2
4291,{},,29,6269,19
4292,{},,92,6269,1
4293,{},,,6270,17
4294,{},,,6271,11
4295,{},,74,6272,12
4296,{},,,6275,7
4297,{},,463b,6276,23
4298,{},,256a,6277,4
4299,{},,2965,6278,18
4300,{},,445a,6280,20
4301,{},,131b,6282,12
4302,{},,217,6285,21
4303,{},,,6285,48
4304,{},,434,6286,23
4305,{},,3473,6287,18
4306,{},,3494,6288,18
4307,{},,413b,6291,20
4308,{},,413b,6292,20
4309,{},,,6293,11
4310,{},,188,6300,10
4311,{},,,6301,3
4312,{},,296a,6302,4
4313,{},,2639,6303,18
4314,{},,103a,6305,20
4315,{},,25,6306,27
4316,{},,,6310,57
4317,{},,326b,6311,4
4318,{},,,6311,5
4319,{},,,6312,7
4320,{},,,6313,38
4321,{},,235b,6314,4
4322,{},,,6319,3
4323,{},,,6320,3
4324,{},,,6321,41
4325,{},,,6323,8
4326,{},,2146,6324,18
4327,{},,90a,6326,20
4328,{},,,6327,11
4329,{},,,6328,11
4330,{},,,6331,11
4331,{},,182b,6332,12
4332,{},,,6334,11
4333,{},,,6335,11
4334,{},,,6337,3
4335,{},,,6338,7
4336,{},,,6340,2
4337,{},,3,6342,19
4338,{},,65,6342,1
4339,{},,206b,6343,12
4340,{},,,6344,11
4341,{},,,6348,7
4342,{},,,6349,3
4343,{},,,6350,11
4344,{},,322b,6351,4
4345,{},,277b,6352,4
4346,{},,3144,6353,18
4347,{},,109,6355,20
4348,{},,,6356,11
4349,{},,,6358,2
4350,{},,52,6361,19
4351,{},,39b,6363,12
4352,{},,,6365,8
4353,{},,149,6368,10
4354,{},,389,6369,23
4355,{},,,6370,38
4356,{},,,6371,11
4357,{},,,6374,11
4358,{},,28a,6375,12
4359,{},,,6377,7
4360,{},,2210,6378,18
4361,{},,2559,6379,18
4362,{},,2705,6380,18
4363,{},,,6384,11
4364,{},,,6385,11
4365,{},,,6386,11
4366,{},,148,6391,10
4367,{},,,6392,3
4368,{},,270,6393,23
4369,{},,341,6394,23
4370,{},,422,6395,23
4371,{},,511,6396,23
4372,{},,595,6397,23
4373,{},,617,6398,23
4374,{},,634,6399,23
4375,{},,312b,6400,20
4376,{},,,6401,11
4377,{},,,6402,11
4378,{},,,6403,11
4379,{},,,6404,11
4380,{},,,6405,11
4381,{},,,6406,11
4382,{},,,6407,11
4383,{},,,6408,11
4384,{},,,6409,11
4385,{},,,6410,11
4386,{},,,6411,16
4387,{},,19,6412,27
4388,{},,,6415,11
4389,{},,,6416,11
4390,{},,,6417,11
4391,{},,342a,6418,12
4392,{},,,6420,7
4393,{},,,6423,31
4394,{},,,6424,31
4395,{},,2591,6425,18
4396,{},,99b,6427,20
4397,{},,,6428,7
4398,{},,,6430,2
4399,{},,,6431,2
4400,{},,65,6435,19
4401,{},,,6436,36
4402,{},,143a,6437,12
4403,{},,123,6439,13
4404,{},,,6440,11
4405,{},,,6441,7
4406,{},,,6442,7
4407,{},,173,6445,10
4408,{},,78,6447,21
4409,{},,,6448,7
4410,{},,208a,6449,20
4411,{},,1336,6450,18
4412,{},,,6452,7
4413,{},,,6453,11
4414,{},,,6456,11
4415,{},,,6457,7
4416,{},,320b,6458,12
4417,{},,,6459,7
4418,{},,,6462,3
4419,{},,,6463,3
4420,{},,257b,6464,4
4421,{},,257b,6465,4
4422,{},,2856,6466,18
4423,{},,425b,6468,20
4424,{},,,6469,11
4425,{},,216,6470,21
4426,{},,256.15,6474,7
4427,{},,,6477,3
4428,{},,2749,6478,18
4429,{},,105b,6480,20
4430,{},,105b,6481,20
4431,{},,,6482,11
4432,{},,,6483,7
4433,{},,,6485,2
4434,{},,45,6487,19
4435,{},,70,6487,1
4436,{},,,6489,7
4437,{},,194,6492,10
4438,{},,135a,6493,23
4439,{},,,6494,11
4440,{},,105a,6495,20
4441,{},,,6496,7
4442,{},,,6499,2
4443,{},,45,6502,19
4444,{},,70,6502,1
4445,{},,150b,6503,12
4446,{},,148,6505,13
4447,{},,,6508,16
4448,{},,,6509,7
4449,{},,,6510,3
4450,{},,,6511,17
4451,{},,287b,6512,20
4452,{},,50a,6514,12
4453,{},,146,6516,13
4454,{},,,6518,11
4455,{},,,6519,11
4456,{},,266a,6520,4
4457,{},,,6521,11
4458,{},,321b,6522,4
4459,{},,,6523,3
4460,{},,2993,6524,18
4461,{},,,6527,11
4462,{},,,6528,10
4463,{},,,6529,38
4464,{},,,6534,11
4465,{},,,6537,3
4466,{},,,6538,3
4467,{},,,6539,3
4468,{},,434,6540,23
4469,{},,651,6541,23
4470,{},,,6542,11
4471,{},,,6543,17
4472,{},,1900,6544,18
4473,{},,440a,6546,20
4474,{},,,6547,11
4475,{},,,6549,2
4476,{},,85,6552,1
4477,{},,48,6552,19
4478,{},,,6553,77
4479,{},,131a,6554,12
4480,{},,,6557,2
4481,{},,48,6558,19
4482,{},,,6561,3
4483,{},,,6564,3
4484,{},,251a,6565,4
4485,{},,452a,6566,23
4486,{},,,6567,11
4487,{},,,6568,11
4488,{},,,6569,17
4489,{},,2786,6570,18
4490,{},,,6572,17
4491,{},,,6573,11
4492,{},,,6574,7
4493,{},,,6575,2
4494,{},,,6576,2
4495,{},,,6579,7
4496,{},,186,6580,13
4497,{},,29a,6581,12
4498,{},,,6586,31
4499,{},,212a,6587,4
4500,{},,212a,6588,4
4501,{},,1731,6589,18
4502,{},,302a,6591,20
4503,{},,,6592,7
4504,{},,,6593,11
4505,{},,88a,6596,12
4506,{},,162b,6599,20
4507,{},,226a,6601,4
4508,{},,,6603,3
4509,{},,264b,6605,4
4510,{},,264b,6606,4
4511,{},,204b,6607,23
4512,{},,,6610,3
4513,{},,,6611,31
4514,{},,88b,6612,28
4515,{},,92,6613,28
4516,{},,258b,6614,4
4517,{},,437a,6615,20
4518,{},,621,6618,23
4519,{},,225a,6619,4
4520,{},,,6621,2
4521,{},,61,6622,19
4522,{},,93,6622,1
4523,{},,,6624,7
4524,{},,2996,6625,18
4525,{},,2997,6626,18
4526,{},,,6629,11
4527,{},,,6630,2
4528,{},,149a,6632,26
4529,{},,434,6636,23
4530,{},,434,6637,23
4531,{},,627,6638,23
4532,{},,651,6639,23
4533,{},,2284,6640,18
4534,{},,638a,6642,20
4535,{},,,6644,2
4536,{},,,6645,2
4537,{},,57,6646,19
4538,{},,93,6646,1
4539,{},,,6649,3
4540,{},,321b,6650,4
4541,{},,,6651,33
4542,{},,,6651,46
4543,{},,222a,6652,4
4544,{},,,6657,11
4545,{},,,6658,11
4546,{},,,6659,3
4547,{},,2365,6660,18
4548,{},,,6662,17
4549,{},,,6663,11
4550,{},,304a,6666,20
4551,{},,111b,6667,12
4552,{},,144,6669,13
4553,{},,,6671,11
4554,{},,,6672,11
4555,{},,,6673,3
4556,{},,325a,6674,4
4557,{},,,6675,38
4558,{},,,6676,38
4559,{},,3351,6677,18
4560,{},,565a,6679,20
4561,{},,,6680,11
4562,{},,,6684,11
4563,{},,,6686,11
4564,{},,,6687,11
4565,{},,,6690,3
4566,{},,,6691,61
4567,{},,,6691,39
4568,{},,262b,6692,4
4569,{},,,6693,3
4570,{},,,6694,11
4571,{},,102a,6695,12
4572,{},,321b,6696,4
4573,{},,,6698,17
4574,{},,3480,6699,18
4575,{},,309a,6701,20
4576,{},,,6702,11
4577,{},,,6703,16
4578,{},,,6706,3
4579,{},,,6708,17
4580,{},,,6709,11
4581,{},,,6711,7
4582,{},,,6712,3
4583,{},,527a,6713,20
4584,{},,,6714,11
4585,{},,,6715,11
4586,{},,104b,6716,12
4587,{},,143,6718,13
4588,{},,38,6720,27
4589,{},,,6721,3
4590,{},,192a,6722,23
4591,{},,226a,6723,4
4592,{},,3853,6724,18
4593,{},,162a,6726,20
4594,{},,152,6732,8
4595,{},,152,6733,8
4596,{},,152,6734,8
4597,{},,,6735,7
4598,{},,,6735,11
4599,{},,,6736,7
4600,{},,,6736,11
4601,{},,,6737,7
4602,{},,,6737,11
4603,{},,,6739,47
4604,{},,,6740,2
4605,{},,,6741,47
4606,{},,159,6743,43
4607,{},,653,6747,21
4608,{},,636,6748,21
4609,{},,,6751,11
4610,{},,255,6752,23
4611,{},,172,6753,23
4612,{},,324,6754,23
4613,{},,324,6755,23
4614,{},,499,6756,23
4615,{},,499,6757,23
4616,{},,499,6758,23
4617,{},,499,6759,23
4618,{},,273a,6760,4
4619,{},,264a,6761,4
4620,{},,264a,6762,4
4621,{},,264a,6763,4
4622,{},,951,6764,18
4623,{},,1678,6765,18
4624,{},,1677,6766,18
4625,{},,4006,6767,18
4626,{},,4007,6768,18
4627,{},,,6774,11
4628,{},,,6775,11
4629,{},,,6776,7
4630,{},,,6776,11
4631,{},,,6777,24
4632,{},,,6777,11
4633,{},,,6778,24
4634,{},,,6778,7
4635,{},,,6778,11
4636,{},,41a,6782,12
4637,{},,46a,6783,12
4638,{},,58a,6784,12
4639,{},,143b,6785,12
4640,{},,,6786,30
4641,{},,,6787,30
4642,{},,,6789,16
4643,{},,,6790,11
4644,{},,,6791,7
4645,{},,403b,6792,23
4646,{},,1912,6793,18
4647,{},,445b,6795,20
4648,{},,,6796,7
4649,{},,,6797,11
4650,{},,175a,6799,12
4651,{},,,6800,11
4652,{},,,6802,7
4653,{},,,6804,16
4654,{},,,6805,7
4655,{},,,6806,3
4656,{},,1791,6807,18
4657,{},,131,6809,20
4658,{},,,6810,11
4659,{},,9b,6813,12
4660,{},,,6816,11
4661,{},,219,6819,10
4662,{},,,6820,3
4663,{},,,6821,3
4664,{},,,6822,11
4665,{},,266b,6823,4
4666,{},,266a,6824,4
4667,{},,1591,6825,18
4668,{},,401a,6827,20
4669,{},,,6828,11
4670,{},,,6830,2
4671,{},,52,6833,19
4672,{},,306b,6835,12
4673,{},,175,6838,10
4674,{},,,6842,7
4675,{},,162a,6843,23
4676,{},,371b,6844,23
4677,{},,327b,6845,4
4678,{},,1366,6846,18
4679,{},,150b,6848,20
4680,{},,,6849,11
4681,{},,,6850,16
4682,{},,170a,6853,12
4683,{},,190,6858,8
4684,{},,,6859,15
4685,{},,,6860,78
4686,{},,,6861,38
4687,{},,,6865,18
4688,{},,,6865,68
4689,{},,,6868,65
4690,{},,,6870,78
4691,{},,,6871,11
4692,{},,,6873,11
4693,{},,,6876,12
4694,{},,244,6882,79
4695,{},,244,6883,10
4696,{},,,6884,78
4697,{},,231,6885,69
4698,{},,,6886,78
4699,{},,386a,6887,69
4700,{},,223b,6889,4
4701,{},,714,6890,18
4702,{},,415a,6892,74
4703,{},,,6893,11
4704,{},,,6894,11
4705,{},,,6895,11
4706,{},,,6896,11
4707,{},,,6897,11
4708,{},,,6898,11
4709,{},,,6899,11
4710,{},,,6900,11
4711,{},,,6901,11
4712,{},,,6903,17
4713,{},,,6904,17
4714,{},,,6905,11
4715,{},,53,6908,19
4716,{},,,6909,17
4717,{},,20a,6910,12
4718,{},,,6911,11
4719,{},,,6917,7
4720,{},,,6917,11
4721,{},,,6918,11
4722,{},,435b,6919,69
4723,{},,436a,6920,69
4724,{},,172a,6923,12
4725,{},,,6930,78
4726,{},,,6931,38
4727,{},,2739,6932,18
4728,{},,,6934,17
4729,{},,,6935,17
4730,{},,,6936,11
4731,{},,,6939,7
4732,{},,1708,6940,18
4733,{},,,6942,11
4734,{},,145b,6944,12
4735,{},,,6947,31
4736,{},,,6948,31
4737,{},,151,6949,25
4738,{},,208a,6951,74
4739,{},,578,6952,74
4740,{},,,6954,65
4741,{},,,6955,65
4742,{},,86,6957,19
4743,{},,,6958,15
4744,{},,199a,6959,12
4745,{},,184,6961,80
4746,{},,206,6965,21
4747,{},,,6970,11
4748,{},,,6976,81
4749,{},,,6977,7
4750,{},,722,6978,18
4751,{},,1127,6979,18
4752,{},,,6982,11
4753,{},,,6983,11
4754,{},,,6984,11
4755,{},,,6985,11
4756,{},,,6986,11
4757,{},,,6987,11
4758,{},,5a,6990,12
4759,{},,207,6994,10
4760,{},,207,6995,10
4761,{},,101,6996,69
4762,{},,640,6997,69
4763,{},,427,6999,69
4764,{},,79b,7000,69
4765,{},,,7000,31
4766,{},,107,7001,18
4767,{},,21.2,7001,45
4768,{},,437,7002,18
4769,{},,19.17,7002,45
4770,{},,2049,7003,18
4771,{},,2585,7004,18
4772,{},,2772,7005,18
4773,{},,20.5,7005,45
4774,{},,19.1,7006,45
4775,{},,648b,7013,20
4776,{},,,7014,11
4777,{},,,7016,11
4778,{},,146b,7018,20
4779,{},,176b,7020,23
4780,{},,319b,7021,4
4781,{},,1883,7022,82
4782,{},,269a,7023,4
4783,{},,,7026,81
4784,{},,205,7027,21
4785,{},,111,7028,69
4786,{},,341,7029,69
4787,{},,422,7030,69
4788,{},,595,7031,69
4789,{},,617,7032,69
4790,{},,634,7033,69
4791,{},,270b,7034,69
4792,{},,2712,7035,18
4793,{},,140,7040,80
4794,{},,,7043,7
4795,{},,,7044,78
4796,{},,324b,7045,4
4797,{},,200b,7046,4
4798,{},,1171,7047,18
4799,{},,270a,7049,74
4800,{},,,7050,11
4801,{},,,7051,11
4802,{},,48a,7054,12
4803,{},,42,7056,19
4804,{},,291,7058,69
4805,{},,609,7059,69
4806,{},,,7062,11
4807,{},,,7063,34
4808,{},,,7064,39
4809,{},,175a,7065,4
4810,{},,,7066,78
4811,{},,181,7068,8
4812,{},,102,7069,53
4813,{},,322a,7070,4
4814,{},,,7071,17
4815,{},,3127,7072,18
4816,{},,73a,7074,74
4817,{},,313a,7075,74
4818,{},,,7076,11
4819,{},,,7077,36
4820,{},,37a,7081,12
4821,{},,,7083,11
4822,{},,,7085,11
4823,{},,188,7086,21
4824,{},,,7088,15
4825,{},,,7089,15
4826,{},,268a,7096,4
4827,{},,,7099,78
4828,{},,,7101,11
4829,{},,324b,7102,4
4830,{},,,7104,17
4831,{},,,7105,17
4832,{},,,7106,11
4833,{},,,7109,11
4834,{},,,7111,30
4835,{},,,7112,11
4836,{},,,7115,78
4837,{},,,7116,78
4838,{},,3,7117,21
4839,{},,321a,7118,4
4840,{},,111,7119,83
4841,{},,634,7120,18
4842,{},,,7122,11
4843,{},,,7124,2
4844,{},,,7125,65
4845,{},,,7127,15
4846,{},,47,7128,19
4847,{},,15b,7130,12
4848,{},,,7132,7
4849,{},,,7133,7
4850,{},,,7136,78
4851,{},,,7137,78
4852,{},,,7138,11
4853,{},,,7140,11
4854,{},,,7142,65
4855,{},,11,7144,19
4856,{},,125a,7145,12
4857,{},,,7148,81
4858,{},,,7149,7
4859,{},,,7150,31
4860,{},,246,7151,18
4861,{},,,7153,11
4862,{},,163a,7156,12
4863,{},,,7160,81
4864,{},,231,7162,10
4865,{},,232,7163,10
4866,{},,,7164,31
4867,{},,,7165,31
4868,{},,3991,7166,18
4869,{},,,7168,11
4870,{},,,7172,7
4871,{},,,7173,11
4872,{},,,7174,11
4873,{},,5a,7175,12
4874,{},,,7187,78
4875,{},,,7188,78
4876,{},,,7189,78
4877,{},,,7190,11
4878,{},,320a,7191,4
4879,{},,1760,7192,18
4880,{},,260b,7195,74
4881,{},,,7196,11
4882,{},,,7197,65
4883,{},,,7200,11
4884,{},,,7201,11
4885,{},,,7202,11
4886,{},,,7204,11
4887,{},,,7205,11
4888,{},,,7206,78
4889,{},,,7207,17
4890,{},,2936,7208,18
4891,{},,,7210,17
4892,{},,,7211,11
4893,{},,132a,7214,12
4894,{},,,7216,11
4895,{},,,7218,78
4896,{},,321a,7219,4
4897,{},,,7219,5
4898,{},,325,7220,4
4899,{},,,7220,5
4900,{},,173b,7221,4
4901,{},,173,7222,4
4902,{},,,7224,2
4903,{},,,7225,84
4904,{},,,7225,19
4905,{},,,7229,7
4906,{},,,7230,78
4907,{},,,7231,11
4908,{},,,7232,11
4909,{},,118,7233,21
4910,{},,,7235,46
4911,{},,178a,7236,4
4912,{},,3232,7237,18
4913,{},,563a,7239,20
4914,{},,,7240,11
4915,{},,,7242,65
4916,{},,,7246,15
4917,{},,19b,7248,12
4918,{},,,7251,78
4919,{},,293,7253,79
4920,{},,426,7254,18
4921,{},,2037,7255,18
4922,{},,2260,7256,18
4923,{},,18.17,7256,45
4924,{},,2578,7257,18
4925,{},,2762,7258,18
4926,{},,3513,7259,18
4927,{},,2760,7260,18
4928,{},,230,7270,10
4929,{},,230,7271,10
4930,{},,230,7272,10
4931,{},,230,7273,10
4932,{},,,7274,3
4933,{},,205,7275,21
4934,{},,331a,7276,4
4935,{},,,7277,38
4936,{},,,7279,65
4937,{},,,7280,65
4938,{},,,7281,65
4939,{},,,7282,65
4940,{},,,7284,15
4941,{},,,7285,15
4942,{},,,7286,15
4943,{},,,7287,15
4944,{},,,7288,15
4945,{},,,7289,11
4946,{},,,7290,11
4947,{},,,7291,11
4948,{},,,7292,11
4949,{},,,7293,11
4950,{},,,7294,11
4951,{},,200,7296,21
4952,{},,598,7298,69
4953,{},,620,7299,69
4954,{},,638,7300,69
4955,{},,519,7301,69
4956,{},,345,7302,69
4957,{},,88,7303,69
4958,{},,524,7304,69
4959,{},,,7306,11
4960,{},,2758,7307,18
4961,{},,,7309,11
4962,{},,,7310,11
4963,{},,,7311,11
4964,{},,,7312,7
4965,{},,,7312,11
4966,{},,,7313,7
4967,{},,32b,7314,12
4968,{},,258a,7315,4
4969,{},,,7318,81
4970,{},,,7319,81
4971,{},,,7320,7
4972,{},,261a,7321,69
4973,{},,,7321,31
4974,{},,258b,7322,69
4975,{},,867,7323,18
4976,{},,238a,7325,74
4977,{},,73a,7329,12
4978,{},,136,7331,80
4979,{},,,7332,11
4980,{},,175,7335,79
4981,{},,,7336,78
4982,{},,,7337,11
4983,{},,2590,7338,18
4984,{},,,7340,17
4985,{},,,7341,11
4986,{},,,7343,2
4987,{},,87,7346,19
4988,{},,,7348,78
4989,{},,,7350,7
4990,{},,669b,7351,69
4991,{},,312b,7352,74
4992,{},,213,7355,13
4993,{},,315,7357,79
4994,{},,,7358,3
4995,{},,279,7359,69
4996,{},,274b,7360,20
4997,{},,,7362,65
4998,{},,,7363,15
4999,{},,,7366,78
5000,{},,,7367,78
5001,{},,,7368,78
5002,{},,272,7369,69
5003,{},,342,7370,69
5004,{},,423,7371,69
5005,{},,618,7372,69
5006,{},,556,7373,69
5007,{},,,7379,11
5008,{},,223a,7381,4
5009,{},,479,7382,18
5010,{},,3262,7383,18
5011,{},,3047,7384,18
5012,{},,,7389,7
5013,{},,,7390,11
5014,{},,,7390,24
5015,{},,,7391,11
5016,{},,,7394,65
5017,{},,,7395,65
5018,{},,,7396,65
5019,{},,,7397,65
5020,{},,,7398,65
5021,{},,,7399,65
5022,{},,,7402,15
5023,{},,,7403,1
5024,{},,151a,7406,12
5025,{},,199,7411,79
5026,{},,244,7412,10
5027,{},,244,7413,10
5028,{},,267a,7414,4
5029,{},,267a,7415,4
5030,{},,267a,7416,4
5031,{},,4001,7417,18
5032,{},,4001,7418,18
5033,{},,4001,7419,18
5034,{},,4001,7420,18
5035,{},,4001,7421,18
5036,{},,4001,7422,18
5037,{},,,7429,11
5038,{},,,7430,11
5039,{},,,7431,11
5040,{},,152a,7433,12
5041,{},,,7434,7
5042,{},,224,7436,10
5043,{},,224,7437,10
5044,{},,224,7438,10
5045,{},,1070,7439,18
5046,{},,,7441,11
5047,{},,,7442,11
5048,{},,,7443,11
5049,{},,,7444,7
5050,{},,,7445,11
5051,{},,,7447,11
5052,{},,178,7451,69
5053,{},,291,7452,69
5054,{},,552,7453,69
5055,{},,652,7454,69
5056,{},,85,7455,21
5057,{},,411,7457,18
5058,{},,3484,7458,18
5059,{},,642a,7461,74
5060,{},,,7464,65
5061,{},,,7465,65
5062,{},,,7466,65
5063,{},,,7467,65
5064,{},,,7468,65
5065,{},,,7470,15
5066,{},,,7471,15
5067,{},,86,7476,21
5068,{},,289,7478,69
5069,{},,549,7479,69
5070,{},,627,7480,69
5071,{},,649,7481,69
5072,{},,165,7482,69
5073,{},,221b,7483,4
5074,{},,266,7485,74
5075,{},,,7491,11
5076,{},,146,7492,69
5077,{},,385,7493,69
5078,{},,,7494,31
5079,{},,199,7495,21
5080,{},,216b,7496,4
5081,{},,1324,7497,18
5082,{},,,7499,11
5083,{},,,7501,65
5084,{},,,7502,65
5085,{},,3,7505,19
5086,{},,37,7506,19
5087,{},,168b,7507,12
5088,{},,,7511,85
5089,{},,128,7512,18
5090,{},,,7514,11
5091,{},,111,7518,26
5092,{},,,7520,81
5093,{},,232a,7522,4
5094,{},,234b,7523,4
5095,{},,232a,7524,4
5096,{},,,7525,7
5097,{},,112a,7528,12
5098,{},,365b,7532,69
5099,{},,113,7534,53
5100,{},,326b,7535,4
5101,{},,,7535,5
5102,{},,199b,7536,4
5103,{},,2355,7537,18
5104,{},,341,7539,74
5105,{},,,7541,11
5106,{},,,7542,81
5107,{},,109a,7546,12
5108,{},,167,7549,80
5109,{},,,7551,6
5110,{},,,7552,7
5111,{},,,7553,78
5112,{},,277a,7554,4
5113,{},,1144,7555,18
5114,{},,,7559,17
5115,{},,,7560,11
5116,{},,,7563,11
5117,{},,105,7565,26
5118,{},,,7566,11
5119,{},,270,7569,79
5120,{},,,7570,3
5121,{},,445a,7571,69
5122,{},,,7573,81
5123,{},,321a,7574,4
5124,{},,321a,7575,4
5125,{},,247a,7576,4
5126,{},,768,7577,18
5127,{},,767,7578,18
5128,{},,,7581,11
5129,{},,,7582,7
5130,{},,,7584,65
5131,{},,53,7587,19
5132,{},,198b,7589,12
5133,{},,105,7590,12
5134,{},,,7590,57
5135,{},,479b,7593,69
5136,{},,,7595,81
5137,{},,3785,7596,21
5138,{},,173,7598,8
5139,{},,175,7599,18
5140,{},,172,7600,18
5141,{},,175,7601,18
5142,{},,,7605,65
5143,{},,196,7608,21
5144,{},,196,7609,21
5145,{},,,7610,11
5146,{},,,7611,41
5147,{},,3137,7615,18
5148,{},,155a,7621,12
5149,{},,,7622,57
5150,{},,104,7623,26
5151,{},,860,7625,21
5152,{},,,7625,48
5153,{},,1150,7626,21
5154,{},,2016,7627,21
5155,{},,205a,7631,4
5156,{},,287b,7632,4
5157,{},,261a,7633,4
5158,{},,495b,7634,23
5159,{},,241,7635,23
5160,{},,495b,7636,23
5161,{},,495b,7637,23
5162,{},,205,7640,79
5163,{},,,7641,78
5164,{},,,7642,17
5165,{},,2945,7643,18
5166,{},,,7646,11
5167,{},,,7647,81
5168,{},,,7649,7
5169,{},,9a,7650,12
5170,{},,,7652,11
5171,{},,,7653,65
5172,{},,,7654,65
5173,{},,,7655,65
5174,{},,,7656,65
5175,{},,,7657,65
5176,{},,,7658,65
5177,{},,,7659,65
5178,{},,16,7660,19
5179,{},,53,7661,1
5180,{},,43,7662,19
5181,{},,45,7663,19
5182,{},,9,7664,19
5183,{},,53,7665,19
5184,{},,54,7665,1
5185,{},,322,7668,10
5186,{},,322,7669,10
5187,{},,137,7671,10
5188,{},,,7672,78
5189,{},,137,7673,10
5190,{},,137,7674,10
5191,{},,243,7675,4
5192,{},,243,7676,4
5193,{},,62,7677,21
5194,{},,204,7679,10
5195,{},,204,7680,10
5196,{},,204,7681,10
5197,{},,204,7682,10
5198,{},,204,7683,10
5199,{},,62,7685,21
5200,{},,88,7687,21
5201,{},,,7688,11
5202,{},,,7689,11
5203,{},,2720,7690,18
5204,{},,,7693,11
5205,{},,,7695,78
5206,{},,284b,7696,4
5207,{},,2965,7697,18
5208,{},,,7702,7
5209,{},,,7703,31
5210,{},,287a,7704,4
5211,{},,486,7705,74
5212,{},,,7706,11
5213,{},,122a,7708,12
5214,{},,,7711,11
5215,{},,,7712,11
5216,{},,,7713,11
5217,{},,,7714,78
5218,{},,,7714,31
5219,{},,,7715,17
5220,{},,1133,7716,18
5221,{},,,7718,17
5222,{},,,7719,11
5223,{},,,7720,7
5224,{},,,7723,11
5225,{},,,7726,78
5226,{},,,7727,11
5227,{},,,7728,11
5228,{},,,7730,7
5229,{},,,7731,41
5230,{},,,7732,41
5231,{},,171,7734,8
5232,{},,,7734,28
5233,{},,,7735,33
5234,{},,20,7735,82
5235,{},,296,7736,32
5236,{},,296,7737,32
5237,{},,16,7738,44
5238,{},,257b,7739,4
5239,{},,,7741,65
5240,{},,327a,7742,4
5241,{},,,7743,15
5242,{},,,7748,78
5243,{},,,7749,31
5244,{},,,7768,78
5245,{},,329a,7769,4
5246,{},,221a,7770,4
5247,{},,,7771,65
5248,{},,51,7773,21
5249,{},,51,7774,21
5250,{},,,7775,7
5251,{},,,7776,3
5252,{},,577a,7777,20
5253,{},,,7778,38
5254,{},,,7779,7
5255,{},,,7779,38
5256,{},,238a,7780,4
5257,{},,114b,7783,12
5258,{},,,7786,20
5259,{},,230b,7787,4
5260,{},,,7788,17
5261,{},,,7790,11
5262,{},,,7791,7
5263,{},,203b,7793,4
5264,{},,203b,7794,4
5265,{},,203b,7795,4
5266,{},,203b,7796,4
5267,{},,403,7797,18
5268,{},,2890,7798,18
5269,{},,,7801,17
5270,{},,,7802,11
5271,{},,,7806,6
5272,{},,80b,7807,12
5273,{},,,7808,7
5274,{},,67,7809,80
5275,{},,,7813,11
5276,{},,,7814,31
5277,{},,41,7816,82
5278,{},,222a,7817,4
5279,{},,,7818,22
5280,{},,,7819,25
5281,{},,,7823,11
5282,{},,,7826,11
5283,{},,,7827,11
5284,{},,225,7828,10
5285,{},,487b,7830,20
5286,{},,95,7832,79
5287,{},,,7834,78
5288,{},,,7836,81
5289,{},,,7837,11
5290,{},,508b,7838,23
5291,{},,508b,7839,23
5292,{},,331b,7840,4
5293,{},,,7840,5
5294,{},,261b,7841,4
5295,{},,283a,7842,4
5296,{},,261b,7843,4
5297,{},,487a,7844,20
5298,{},,,7849,81
5299,{},,,7850,7
5300,{},,,7851,7
5301,{},,,7852,46
5302,{},,,7852,33
5303,{},,261b,7853,4
5304,{},,261b,7854,4
5305,{},,146,7855,18
5306,{},,,7858,11
5307,{},,138b,7862,12
5308,{},,138b,7863,12
5309,{},,,7864,78
5310,{},,,7865,77
5311,{},,,7869,31
5312,{},,,7870,31
5313,{},,,7871,31
5314,{},,,7872,31
5315,{},,,7873,31
5316,{},,,7874,31
5317,{},,347,7875,25
5318,{},,633a,7877,20
5319,{},,,7879,65
5320,{},,,7880,65
5321,{},,,7881,65
5322,{},,,7882,15
5323,{},,,7883,15
5324,{},,,7884,15
5325,{},,,7885,15
5326,{},,,7888,7
5327,{},,,7889,31
5328,{},,,7890,31
5329,{},,231b,7891,4
5330,{},,1673,7892,18
5331,{},,107b,7894,20
5332,{},,78a,7896,12
5333,{},,127,7899,80
5334,{},,,7900,7
5335,{},,,7901,78
5336,{},,,7902,81
5337,{},,,7903,7
5338,{},,321a,7904,4
5339,{},,,7905,50
5340,{},,248,7906,4
5341,{},,364,7907,25
5342,{},,,7912,78
5343,{},,,7913,78
5344,{},,,7914,50
5345,{},,,7915,13
5346,{},,166,7915,8
5347,{},,,7916,33
5348,{},,248a,7917,4
5349,{},,248a,7918,4
5350,{},,413b,7919,20
5351,{},,,7920,11
