jsondata,id,name,description,markup_description,pk,valueset_pk,domainelement_pk,frequency,confidence,version
{},pmv-533-1-1,*hpasú,"[nose (2), end, point, tip (2)]",,7910,5482,,,,1
{},psi-533-1-1,*hpa-sú•,"[nose (2), end, point, tip (2)]",,7911,5483,,,,1
{},ma-533-1-1,pá•xu,nose,,7912,5484,,,,1
{},la-533-1-1,phasú,"nose, beak",,7913,5485,,,,1
{},ca-533-1-1,hipįsu•ʔ,his nose,,7914,5486,,,,1
{},ca-533-1-2,dəpęsuʔ,my nose,,7915,5486,,,,1
{},tu-533-1-1,pasūye; pasūi,head,,7916,5487,,,,1
{},bi-533-1-1,(?) psohĕ´,having corners or angles,,7917,5488,,,,1
{},bi-533-2-1,ó psahedí,corner fish,,7918,5488,,,,1
{},da-533-1-1,pasú,"nose, snout, beak",,7919,5489,,,,1
{},ks-533-1-1,ppasǘ,"tip, point, corner",,7920,5490,,,,1
{},sp-533-1-1,posse,head,,7921,5491,,,,1
{},ch-533-1-1,pháθu,nose,,7922,5492,,,,1
{},pdh-533-1-1,*hpasǘ,"[nose (2), end, point, tip (2)]",,7923,5493,,,,1
{},qu-533-1-1,hó ppási stétte,gar,,7924,5494,,,,1
{},qu-533-1-2,mazéppasí,nipples (of breast),,7925,5494,,,,1
{},pse-533-1-1,*pasú•,"[nose (2), end, point, tip (2)]",,7926,5495,,,,1
{},os-533-1-1,p̣açí,"point, top of tree",,7927,5496,,,,1
{},pda-533-1-1,*phasú,"[nose (2), end, point, tip (2)]",,7928,5497,,,,1
{},op-533-1-1,hoppási,gar,,7929,5498,,,,1
{},op-533-1-2,hupáçi çnede,"[nose (2), end, point, tip (2)]",,7930,5498,,,,1
{},pmv-534-1-1,*rįkE,"[none, be/have, lack]",,7931,5499,,,,1
{},psi-534-1-1,*-į́kE,"[none, be/have, lack]",,7932,5500,,,,1
{},ma-534-1-1,wįkóʔš,"none, have none",,7933,5501,,,,1
{},la-534-1-1,waníčA,there are none,,7934,5502,,,,1
{},la-534-1-2,níčA,"to be destitute of, have none of",,7935,5502,,,,1
{},of-534-1-1,aⁿtoníki,blind,,7936,5503,,,,1
{},of-534-1-2,abáthe tĭnĭñki,I have no dress,,7937,5503,,,,1
{},mo-534-1-1,"ning ga, niing g’, nega, neeg’",blind,,7938,5504,,,,1
{},bi-534-1-1,"níḳi, níki","be without, have none",,7939,5505,,,,1
{},wi-534-1-1,-nįk,blind,,7940,5506,,,,1
{},wi-534-1-2,hišjara nįk,"[none, be/have, lack]",,7941,5506,,,,1
{},da-534-1-1,níća,"be destitute of, have none of",,7942,5507,,,,1
{},ks-534-1-1,-yįge,be nothing,,7943,5508,,,,1
{},ch-534-1-1,ñį́ŋe ~ ñį́ge,"none, be without",,7944,5509,,,,1
{},pwc-534-1-1,*nį́ke,"[none, be/have, lack]",,7945,5510,,,,1
{},pdh-534-1-1,*rįke,"[none, be/have, lack]",,7946,5511,,,,1
{},qu-534-1-1,niké,have none,,7947,5512,,,,1
{},pbo-534-1-1,*níki,"[none, be/have, lack]",,7948,5513,,,,1
{},st-534-1-1,nį́ǰa pas,"[none, be/have, lack]",,7949,5514,,,,1
{},os-534-1-1,thíⁿge,"have none, nothing",,7950,5515,,,,1
{},pda-534-1-1,*nįkA,"[none, be/have, lack]",,7951,5516,,,,1
{},op-534-1-1,-ðįgé,be none,,7952,5517,,,,1
{},pmv-535-1-1,*kšą́hka (?),[nine],,7953,5518,,,,1
{},ch-535-1-1,ʔšą́khe,nine,,7954,5519,,,,1
{},ch-535-1-2,θą́khe,nine,,7955,5519,,,,1
{},qu-535-1-1,šąkka,nine,,7956,5520,,,,1
{},of-535-1-1,kî´shtAshga,nine,,7957,5521,,,,1
{},of-535-1-2,kĭ´ctạcga,nine,,7958,5521,,,,1
{},tu-535-1-1,"tça; sā, sāñ, ksañk, ksāhkai, kasankai, ksākai",nine,,7959,5522,,,,1
{},tu-535-1-2,ksäⁿhk‘,nine,,7960,5522,,,,1
{},tu-535-1-3,sęk‘,nine,,7961,5522,,,,1
{},tu-535-1-4,kseⁿk,nine,,7962,5522,,,,1
{},tu-535-1-5,"kiséⁿg, kisén",two,,7963,5522,,,,1
{},bi-535-1-1,tckanĕ´,nine,,7964,5523,,,,1
{},pse-535-1-1,*kišą́•hka (?),[nine],,7965,5524,,,,1
{},ks-535-1-1,šą́kka,nine,,7966,5525,,,,1
{},psi-535-1-1,[old reconstruction only],[nine],,7967,5526,,,,1
{},pdh-535-1-1,*šą́hka,[nine],,7968,5527,,,,1
{},os-535-1-1,šą́hka,"nine, archaic, card game",,7969,5528,,,,1
{},op-535-1-1,šą́kka,nine,,7970,5529,,,,1
{},op-535-1-2,šǫ́kka,nine,,7971,5529,,,,1
{},pmv-536-1-1,*i-htó•žą < **i-htó•š-žą,"[niece (2), female’s brother’s daughter]",,7972,5530,,,,1
{},ch-536-1-1,hį•thó•škemį,"niece, Otoe male speaking",,7973,5531,,,,1
{},qu-536-1-1,ittóžąke,"niece, woman’s elder brother’s daughter",,7974,5532,,,,1
{},la-536-1-1,thožą́,female’s brother’s daughter,,7975,5533,,,,1
{},tu-536-1-1,eṭosĭñ´k,his sister’s daughter,,7976,5534,,,,1
{},bi-536-1-1,"tûsŭ´ñḳi, tusuñḳiyaⁿ",his elder sister’s daughter,,7977,5535,,,,1
{},pse-536-1-1,*ito-,"[niece (2), female’s brother’s daughter]",,7978,5536,,,,1
{},ks-536-1-1,iččóžǫge,"niece, woman’s brother’s girl",,7979,5537,,,,1
{},psi-536-1-1,[old reconstruction only],"[niece (2), female’s brother’s daughter]",,7980,5538,,,,1
{},pdh-536-1-1,"*ihtóžąke, *ihtóžǫke","[niece (2), female’s brother’s daughter]",,7981,5539,,,,1
{},os-536-1-1,iṭsúzhoⁿge,"[niece (2), female’s brother’s daughter]",,7982,5540,,,,1
{},pda-536-1-1,*thožą́,"[niece (2), female’s brother’s daughter]",,7983,5541,,,,1
{},pmv-537-1-1,*ihtų́•žą,"[niece (1), male’s sister’s daughter]",,7984,5542,,,,1
{},psi-537-1-1,*i-htų́•-,"[niece (1), male’s sister’s daughter]",,7985,5543,,,,1
{},ma-537-1-1,tų́hą,male’s sister’s child,,7986,5544,,,,1
{},la-537-1-1,thųžą́,female’s brother’s daughter,,7987,5545,,,,1
{},wi-537-1-1,hičųžą́k ~ čų́ųžąk,"niece from mother’s brother, granddaughter",,7988,5546,,,,1
{},wi-537-1-2,hicųžąk ~ cųųžąk,"[niece (1), male’s sister’s daughter]",,7989,5546,,,,1
{},ks-537-1-1,iččížo,"[niece (1), male’s sister’s daughter]",,7990,5547,,,,1
{},as-537-1-1,thuža,male’s sister’s daughter,,7991,5548,,,,1
{},pma-537-1-1,*-tų-,"[niece (1), male’s sister’s daughter]",,7992,5549,,,,1
{},pdh-537-1-1,*ihtížǫ < **ihtǘžǫ,"[niece (1), male’s sister’s daughter]",,7993,5550,,,,1
{},qu-537-1-1,ittížǫ,male’s sister’s daughter,,7994,5551,,,,1
{},os-537-1-1,iṭsízhoⁿ,"[niece (1), male’s sister’s daughter]",,7995,5552,,,,1
{},pda-537-1-1,*thu- ~ *thų-,"[niece (1), male’s sister’s daughter]",,7996,5553,,,,1
{},op-537-1-1,ittížǫ,"[niece (1), male’s sister’s daughter]",,7997,5554,,,,1
{},pmv-538-1-1,*hté•ka,[new (2)],,7998,5555,,,,1
{},ch-538-1-1,čhé•ge,"new, clean",,7999,5556,,,,1
{},qu-538-1-1,ttéka,new,,8000,5557,,,,1
{},la-538-1-1,théča,new,,8001,5558,,,,1
{},wi-538-1-1,čéek,"the first, the beginning",,8002,5559,,,,1
{},wi-538-1-2,ceek,at first,,8003,5559,,,,1
{},wi-538-1-3,čeegéǰa,[new (2)],,8004,5559,,,,1
{},wi-538-1-4,ceekeja (> ceek + eeja),[new (2)],,8005,5559,,,,1
{},da-538-1-1,téća,new,,8006,5560,,,,1
{},ks-538-1-1,ččéga,new,,8007,5561,,,,1
{},pwc-538-1-1,*thé•ke,[new (2)],,8008,5562,,,,1
{},pdh-538-1-1,*hté•ka,[new (2)],,8009,5563,,,,1
{},os-538-1-1,ṭséga,"recently, anew, early, new",,8010,5564,,,,1
{},pda-538-1-1,*théča,[new (2)],,8011,5565,,,,1
{},op-538-1-1,tté•ga,new,,8012,5566,,,,1
{},psi-539-1-1,*rą́•-ka,[new (1)],,8013,5567,,,,1
{},ma-539-1-1,rą́•kaʔš,it’s new,,8014,5568,,,,1
{},of-539-1-1,"nạksha, nạ́kạsạ","young, fresh",,8015,5569,,,,1
{},pch-539-1-1,*hi-rá•-ka,[new (1)],,8016,5570,,,,1
{},hi-539-1-1,hirá•,"new, recent, fresh",,8017,5571,,,,1
{},hi-539-1-2,"ra•ka, na•ka",the young of sth.,,8018,5571,,,,1
{},cr-539-1-1,hiláa,just now,,8019,5572,,,,1
{},cr-539-1-2,hilaaká,new,,8020,5572,,,,1
{},cr-539-1-3,dáaka,offspring,,8021,5572,,,,1
{},pmv-540-1-1,*i-htó•ška,"[nephew (2), female’s brother’s son]",,8022,5573,,,,1
{},psi-540-1-1,*i-htó•S- (?),"[nephew (2), female’s brother’s son]",,8023,5574,,,,1
{},la-540-1-1,thošká,"nephew, both male and female speaker",,8024,5575,,,,1
{},la-540-1-2,thošká,"[nephew (2), female’s brother’s son]",,8025,5575,,,,1
{},tu-540-1-1,eṭoskaíĭ,"[nephew (2), female’s brother’s son]",,8026,5576,,,,1
{},bi-540-1-1,"tŭ´ksĭki, tŭksĭkiyaⁿ","male’s sister’s son, etc.",,8027,5577,,,,1
{},da-540-1-1,tośká,"[nephew (2), female’s brother’s son]",,8028,5578,,,,1
{},ks-540-1-1,iččóška,man’s sister’s son; his or hers,,8029,5579,,,,1
{},as-540-1-1,thošká,female’s sister’s son,,8030,5580,,,,1
{},ch-540-1-1,hi•tho•škémį,niece,,8031,5581,,,,1
{},pdh-540-1-1,*ihtóška,"[nephew (2), female’s brother’s son]",,8032,5582,,,,1
{},pse-540-1-1,*itoska- ~ *itoski (?),"[nephew (2), female’s brother’s son]",,8033,5583,,,,1
{},st-540-1-1,thošká,female’s brother’s son,,8034,5584,,,,1
{},os-540-1-1,ihcóška,nephew,,8035,5585,,,,1
{},os-540-1-2,hcošką́,vocative,,8036,5585,,,,1
{},op-540-1-1,ittóška,"[nephew (2), female’s brother’s son]",,8037,5586,,,,1
{},pda-540-1-1,*thošká,"[nephew (2), female’s brother’s son]",,8038,5587,,,,1
{},ot-540-1-1,hįthó•ške,nephew (male speaking),,8039,5588,,,,1
{},pmv-541-1-1,*i-htų́•ška,"[nephew (1), male’s sister’s son]",,8040,5589,,,,1
{},psi-541-1-1,*i-htų́•-,"[nephew (1), male’s sister’s son]",,8041,5590,,,,1
{},ma-541-1-1,kotųhąka,female’s sister’s child,,8042,5591,,,,1
{},la-541-1-1,thųšká,"nephew male speaker, sister’s son; Oglala also for brother’s son",,8043,5592,,,,1
{},la-541-1-2,thųšká,"[nephew (1), male’s sister’s son]",,8044,5592,,,,1
{},wi-541-1-1,"čų́ųšge, hičųšgé","grandson, nephew",,8045,5593,,,,1
{},wi-541-1-2,"cųųšge, hicųšge","[nephew (1), male’s sister’s son]",,8046,5593,,,,1
{},da-541-1-1,toŋśká,"nephew, male speaker",,8047,5594,,,,1
{},pma-541-1-1,*-tųhą-,"[nephew (1), male’s sister’s son]",,8048,5595,,,,1
{},qu-541-1-1,ittǫ́ška ~ ittą́ška,"nephew, cousin, son of female’s brother or female’s sister",,8049,5596,,,,1
{},pda-541-1-1,*thųšká,"[nephew (1), male’s sister’s son]",,8050,5597,,,,1
{},pmv-542-1-1,*-nį,[negative (3)],,8051,5598,,,,1
{},psi-542-1-1,*rį,[negative (3)],,8052,5599,,,,1
{},ma-542-1-1,-xi- ~ -rįx-,negative,,8053,5600,,,,1
{},la-542-1-1,-ni,negative (narrow scope),,8054,5601,,,,1
{},la-542-1-2,-šni,negative (clausal scope),,8055,5601,,,,1
{},ch-542-1-1,[†-nį škúñį],negative,,8056,5602,,,,1
{},of-542-1-1,ni,not,,8057,5603,,,,1
{},tu-542-1-1,ki-ą-na ~ -ni,negative,,8058,5604,,,,1
{},bi-542-1-1,ni,negative,,8059,5605,,,,1
{},wi-542-1-1,-nį,negative,,8060,5606,,,,1
{},da-542-1-1,tákuni,nothing,,8061,5607,,,,1
{},da-542-2-1,-śni,"adverb of negation; no, not",,8062,5607,,,,1
{},pch-542-1-1,*-tha• < **-rha• < ***rV-ha•,[negative (3)],,8063,5608,,,,1
{},hi-542-1-1,-tha•,not,,8064,5609,,,,1
{},pma-542-1-1,*-rį-,[negative (3)],,8065,5610,,,,1
{},cr-542-1-1,-ssaa,not,,8066,5611,,,,1
{},pbo-542-1-1,*ni,[negative (3)],,8067,5612,,,,1
{},pse-542-1-1,*nį,[negative (3)],,8068,5613,,,,1
{},pda-542-1-1,*-nį,[negative (3)],,8069,5614,,,,1
{},pwc-542-1-1,*-nį,[negative (3)],,8070,5615,,,,1
{},pmv-543-1-1,*ašE,[negative (2)],,8071,5616,,,,1
{},psi-543-1-1,*aši,[negative (2)],,8072,5617,,,,1
{},ma-543-1-1,-xi- ~ -rįx-,negative,,8073,5618,,,,1
{},la-543-1-1,-š,adversative,,8074,5619,,,,1
{},la-543-1-2,-šnį-,negative,,8075,5619,,,,1
{},bi-543-1-1,atcí,"oh, no!",,8076,5620,,,,1
{},wi-543-1-1,-ži,at least; focus marker,,8077,5621,,,,1
{},wi-543-1-2,-ži,weak dubitative (neg 1),,8078,5621,,,,1
{},wi-543-1-3,’š-gų́-nį,[negative (2)],,8079,5621,,,,1
{},wi-543-1-4,"šgųnį, gųnį",[negative (2)],,8080,5621,,,,1
{},st-543-1-1,-šį,negative,,8081,5622,,,,1
{},ks-543-1-1,aži,neg.,,8082,5623,,,,1
{},as-543-1-1,-šį,negative,,8083,5624,,,,1
{},ch-543-1-1,š-,[negative (2)],,8084,5625,,,,1
{},pwc-543-1-1,*ži,[negative (2)],,8085,5626,,,,1
{},pdh-543-1-1,*aži,[negative (2)],,8086,5627,,,,1
{},qu-543-1-1,aži,neg.,,8087,5628,,,,1
{},os-543-1-1,aži,neg.,,8088,5629,,,,1
{},pda-543-1-1,*-šE,[negative (2)],,8089,5630,,,,1
{},op-543-1-1,aži,neg.,,8090,5631,,,,1
{},ch-544-1-1,š-kú-ñį,not,,8091,5632,,,,1
{},psi-544-1-1,*ku,"[negative (1), dubitative]",,8092,5633,,,,1
{},pwc-544-1-1,*-kú-,"[negative (1), dubitative]",,8093,5634,,,,1
{},wi-544-1-1,š-gų́-nį,weak dubitative,,8094,5635,,,,1
{},wi-544-1-2,"šgųnį, gųnį","[negative (1), dubitative]",,8095,5635,,,,1
{},bi-544-1-1,ku-,part of many negative sentences,,8096,5636,,,,1
{},qu-545-1-1,waną́ʔį,necklace,,8097,5637,,,,1
{},pmv-545-1-1,*waną́pʔį,[necklace],,8098,5638,,,,1
{},psi-545-1-1,*wa(-r-)ą́•pe-ʔį,[necklace],,8099,5639,,,,1
{},ma-545-1-1,warápįnįʔ,necklace,,8100,5640,,,,1
{},ma-545-1-2,rápįrįre,"necklace, collar",,8101,5640,,,,1
{},la-545-1-1,wanápʔį,necklace,,8102,5641,,,,1
{},ch-545-1-1,waną́pʔį,necklace,,8103,5642,,,,1
{},bi-545-1-1,aⁿpní,necklace,,8104,5643,,,,1
{},bi-545-2-1,aⁿpŭní,necklace,,8105,5643,,,,1
{},wi-545-1-1,wanąpʔį́,necklace,,8106,5644,,,,1
{},wi-545-1-2,wanąp’į,[necklace],,8107,5644,,,,1
{},da-545-1-1,wanáp̣iŋ,"medal, necklace, anything worn around the neck",,8108,5645,,,,1
{},ks-545-1-1,waną́pʔį,necklace,,8109,5646,,,,1
{},pch-545-1-1,*á•peʔe,[necklace],,8110,5647,,,,1
{},hi-545-1-1,á•peʔ,necklace,,8111,5648,,,,1
{},hi-545-1-2,á•peʔe,[necklace],,8112,5648,,,,1
{},pwc-545-1-1,*waną́pʔį,[necklace],,8113,5649,,,,1
{},pdh-545-1-1,*waną́pʔį,[necklace],,8114,5650,,,,1
{},cr-545-1-1,áapii,necklace,,8115,5651,,,,1
{},os-545-1-1,wanóⁿpʔį,necklace,,8116,5652,,,,1
{},pda-545-1-1,*waną́pʔį,[necklace],,8117,5653,,,,1
{},op-545-1-1,waną́pʔį,necklace,,8118,5654,,,,1
{},pmv-546-1-1,*waną́pʔį,[neck (3)],,8119,5655,,,,1
{},psi-546-1-1,*ą́•pe,[neck (3)],,8120,5656,,,,1
{},qu-546-1-1,waną́ʔį,necklace,,8121,5657,,,,1
{},la-546-1-1,wanápʔį,necklace,,8122,5658,,,,1
{},ch-546-1-1,waną́pʔį,necklace,,8123,5659,,,,1
{},bi-546-1-1,aⁿpní,necklace,,8124,5660,,,,1
{},bi-546-2-1,aⁿpŭní,necklace,,8125,5660,,,,1
{},wi-546-1-1,wanąpʔį́,necklace,,8126,5661,,,,1
{},wi-546-1-2,wanąp’į,[neck (3)],,8127,5661,,,,1
{},da-546-1-1,wanáp̣iŋ,"medal, necklace, anything worn around the neck",,8128,5662,,,,1
{},ks-546-1-1,waną́pʔį,necklace,,8129,5663,,,,1
{},pch-546-1-1,*á•pE,[neck (3)],,8130,5664,,,,1
{},hi-546-1-1,á•pa,neck,,8131,5665,,,,1
{},hi-546-2-1,(m)apidu,back of the neck,,8132,5665,,,,1
{},pwc-546-1-1,*waną́pʔį,[neck (3)],,8133,5666,,,,1
{},pdh-546-1-1,*waną́pʔį,[neck (3)],,8134,5667,,,,1
{},cr-546-1-1,áapa,"neck, fore",,8135,5668,,,,1
{},cr-546-1-2,áape,neck,,8136,5668,,,,1
{},os-546-1-1,wanóⁿpʔį,necklace,,8137,5669,,,,1
{},pda-546-1-1,*waną́pʔį,[neck (3)],,8138,5670,,,,1
{},op-546-1-1,waną́pʔį,necklace,,8139,5671,,,,1
{},ch-547-1-1,thá•še,"neck, throat",,8140,5672,,,,1
{},tu-547-1-1,tasēi,neck,,8141,5673,,,,1
{},psi-547-1-1,*i-htá•-še,"[neck (2), side of neck (?)]",,8142,5674,,,,1
{},pwc-547-1-1,*thá•še,"[neck (2), side of neck (?)]",,8143,5675,,,,1
{},wi-547-1-1,čaašé,"neck (n.), body part",,8144,5676,,,,1
{},wi-547-1-2,caaše,"[neck (2), side of neck (?)]",,8145,5676,,,,1
{},qu-548-1-1,ttáittá,neck,,8146,5677,,,,1
{},pmv-548-1-1,*htá•hu,"[neck (1), nape]",,8147,5678,,,,1
{},psi-548-1-1,*i-htá•-hu,"[neck (1), nape]",,8148,5679,,,,1
{},ma-548-1-1,į́•tahįrų,neck,,8149,5680,,,,1
{},la-548-1-1,thahú,back of neck,,8150,5681,,,,1
{},da-548-1-1,tahú,back of the neck,,8151,5682,,,,1
{},ks-548-1-1,ttáhü,neck,,8152,5683,,,,1
{},pdh-548-1-1,*htáhü,"[neck (1), nape]",,8153,5684,,,,1
{},cr-548-1-1,išúu,back of neck,,8154,5685,,,,1
{},os-548-1-1,htáhü,nape,,8155,5686,,,,1
{},pda-548-1-1,*thahú,"[neck (1), nape]",,8156,5687,,,,1
{},op-548-1-1,tai,nape,,8157,5688,,,,1
{},pmv-549-1-1,*á•ška,[near],,8158,5689,,,,1
{},psi-549-1-1,*á•ška,[near],,8159,5690,,,,1
{},ma-549-1-1,askac,near,,8160,5691,,,,1
{},ma-549-1-2,-ska {in} ą́ska,that’s right,,8161,5691,,,,1
{},la-549-1-1,ašká,near,,8162,5692,,,,1
{},la-549-1-2,áška,"he himself, even he",,8163,5692,,,,1
{},la-549-1-3,-ška- {in} íyeškalaka,"still, nevertheless",,8164,5692,,,,1
{},la-549-1-4,-ška {in} héecaška,"still, nevertheless",,8165,5692,,,,1
{},la-549-1-5,-šká {in} hecašká,at any rate,,8166,5692,,,,1
{},la-549-1-6,-ška {in} šehą́ška,Who is this?,,8167,5692,,,,1
{},la-549-1-7,-ška {in} tuwéška,[near],,8168,5692,,,,1
{},of-549-1-1,ạktcápi,near,,8169,5693,,,,1
{},tu-549-1-1,āskai,[near],,8170,5694,,,,1
{},bi-549-1-1,"átcka, atckáyaⁿ, átckaxtí","close by, near",,8171,5695,,,,1
{},wi-549-1-1,aašgé,near,,8172,5696,,,,1
{},wi-549-1-2,aašge,almost,,8173,5696,,,,1
{},wi-549-1-3,-šgé {in} aašgé,[near],,8174,5696,,,,1
{},wi-549-1-4,-šge{in} aašge,[near],,8175,5696,,,,1
{},wi-549-1-5,-šge {in} coowéšge,[near],,8176,5696,,,,1
{},wi-549-1-6,-šge{in} coowešge,[near],,8177,5696,,,,1
{},pse-549-1-1,*á•ška,[near],,8178,5697,,,,1
{},ks-549-1-1,áška,near,,8179,5698,,,,1
{},ks-549-1-2,"-ška- {in} áškahįga, -žįga","nearby, pretty close, closer",,8180,5698,,,,1
{},ks-549-1-3,-ška- {in} áškaxci,"nearby, very close",,8181,5698,,,,1
{},ks-549-1-4,-ška- {in} áškažįgáxci,"time, a very short space of",,8182,5698,,,,1
{},ch-549-1-1,á•ški,near,,8183,5699,,,,1
{},ch-549-1-2,"ásge, aské, ashgí",near; close; next,,8184,5699,,,,1
{},ch-549-1-3,-sgé,near; next,,8185,5699,,,,1
{},ch-549-1-4,-sgé {in} asgé / asgi/ ashgí,[near],,8186,5699,,,,1
{},ch-549-1-5,-ske,[near],,8187,5699,,,,1
{},ch-549-1-6,-ske {in} áske/ ásge,[near],,8188,5699,,,,1
{},pwc-549-1-1,*á•ške,[near],,8189,5700,,,,1
{},pdh-549-1-1,*áška,[near],,8190,5701,,,,1
{},qu-549-1-1,ašká,near,,8191,5702,,,,1
{},pbo-549-1-1,*áčka,[near],,8192,5703,,,,1
{},os-549-1-1,áshka,"near, close by, short distance",,8193,5704,,,,1
{},pda-549-1-1,*ašká,[near],,8194,5705,,,,1
{},op-549-1-1,áška,near,,8195,5706,,,,1
{},qu-550-1-1,déttašǫ,navel,,8196,5707,,,,1
{},pmv-550-1-1,*i-ré•tpa,[navel],,8197,5708,,,,1
{},psi-550-1-1,*i-ré•tpa,[navel],,8198,5709,,,,1
{},ma-550-1-1,répta,navel,,8199,5710,,,,1
{},la-550-1-1,čhekpá,navel,,8200,5711,,,,1
{},la-550-1-2,čhekpá,"navel, twins",,8201,5711,,,,1
{},ch-550-1-1,retwa,navel,,8202,5712,,,,1
{},psc-550-1-1,*i-pa(t) (?),[navel],,8203,5713,,,,1
{},ca-550-1-1,hipat,his navel,,8204,5714,,,,1
{},wi-550-1-1,reečáwa,[navel],,8205,5715,,,,1
{},wi-550-1-2,reecawa(šų),[navel],,8206,5715,,,,1
{},da-550-1-1,cekpaḣdoka,navel,,8207,5716,,,,1
{},ks-550-1-1,yéttašü,navel,,8208,5717,,,,1
{},pch-550-1-1,*-réhpa,[navel],,8209,5718,,,,1
{},hi-550-1-1,réhpa,navel,,8210,5719,,,,1
{},hi-550-1-2,néhpa,[navel],,8211,5719,,,,1
{},pma-550-1-1,*rétpa,[navel],,8212,5720,,,,1
{},pdh-550-1-1,*réhtašǫ,[navel],,8213,5721,,,,1
{},cr-550-1-1,ištéhpa,[navel],,8214,5722,,,,1
{},op-550-1-1,thétashoⁿ,[navel],,8215,5723,,,,1
{},os-550-1-1,théṭashoⁿ,"navel, umbilicus",,8216,5724,,,,1
{},pda-550-1-1,*čhekpá,[navel],,8217,5725,,,,1
{},pwc-550-1-1,*ré•twa,[navel],,8218,5726,,,,1
{},psi-551-1-1,*kisú•ke,"[narrow, small]",,8219,5727,,,,1
{},ma-551-1-1,kšukóʔš,it’s narrow,,8220,5728,,,,1
{},wi-551-1-1,ksuksík,"small, skinny",,8221,5729,,,,1
{},wi-551-1-2,ksuuksik,"fine, narrow",,8222,5729,,,,1
{},wi-551-1-3,suuksík,"[narrow, small]",,8223,5729,,,,1
{},wi-551-1-4,suuksik,"[narrow, small]",,8224,5729,,,,1
{},qu-552-1-1,žáže,name,,8225,5730,,,,1
{},pmv-552-1-1,*yá•že,[name],,8226,5731,,,,1
{},psi-552-1-1,*yá•še,[name],,8227,5732,,,,1
{},ma-552-1-1,ráse,name,,8228,5733,,,,1
{},la-552-1-1,čhažé,name,,8229,5734,,,,1
{},ch-552-1-1,rá•ye,name,,8230,5735,,,,1
{},ca-552-1-1,yadi,name,,8231,5736,,,,1
{},bi-552-1-1,"yátcĕ, yatcĕ´, yatcí",name,,8232,5737,,,,1
{},wi-552-1-1,raaš,name,,8233,5738,,,,1
{},wi-552-1-2,raaš,[name],,8234,5738,,,,1
{},da-552-1-1,ćaz´é,name,,8235,5739,,,,1
{},ks-552-1-1,žá•že,name,,8236,5740,,,,1
{},pch-552-1-1,*ra•ši,[name],,8237,5741,,,,1
{},hi-552-1-1,ra•ší,name,,8238,5742,,,,1
{},hi-552-1-2,na•ší,[name],,8239,5742,,,,1
{},pwc-552-1-1,*rá•že,[name],,8240,5743,,,,1
{},pdh-552-1-1,*žá•že < *{i-žá•že},[name],,8241,5744,,,,1
{},cr-552-1-1,dáaši,name,,8242,5745,,,,1
{},st-552-1-1,čhažé,[name],,8243,5746,,,,1
{},os-552-1-1,žá•že,name,,8244,5747,,,,1
{},pda-552-1-1,*čhažé,[name],,8245,5748,,,,1
{},op-552-1-1,žá•že,name,,8246,5749,,,,1
{},op-552-1-2,ižáže,name,,8247,5749,,,,1
{},psi-553-1-1,*sįtpe,"[muskrat, prairie dog (1)]",,8248,5750,,,,1
{},ma-553-1-1,šopkáʔ,"groundhog, prairie dog",,8249,5751,,,,1
{},la-553-1-1,sįkpxé,muskrat,,8250,5752,,,,1
{},la-553-1-2,sįkpé,muskrat,,8251,5752,,,,1
{},da-553-1-1,siŋtpé,muskrat,,8252,5753,,,,1
{},pch-553-1-1,*cihpa,"[muskrat, prairie dog (1)]",,8253,5754,,,,1
{},hi-553-1-1,cíhpa,prairie dog,,8254,5755,,,,1
{},cr-553-1-1,čihpá,prairie dog,,8255,5756,,,,1
{},st-553-1-1,sųkpe,"[muskrat, prairie dog (1)]",,8256,5757,,,,1
{},st-553-1-2,sopte,"[muskrat, prairie dog (1)]",,8257,5757,,,,1
{},st-553-1-3,sųpte,"[muskrat, prairie dog (1)]",,8258,5757,,,,1
{},pda-553-1-1,*sįt-pé,"[muskrat, prairie dog (1)]",,8259,5758,,,,1
{},pmv-554-1-1,*mą́•ha,"[mud, dirt, earth]",,8260,5759,,,,1
{},ch-554-1-1,mą́ha,"earth, muddy",,8261,5760,,,,1
{},wi-554-1-1,mąąhá,"mud, be muddy",,8262,5761,,,,1
{},wi-554-1-2,mąąha,"[mud, dirt, earth]",,8263,5761,,,,1
{},ks-554-1-1,mąhá,land,,8264,5762,,,,1
{},pwc-554-1-1,*mą́•ha,"[mud, dirt, earth]",,8265,5763,,,,1
{},pdh-554-1-1,*mąha,"[mud, dirt, earth]",,8266,5764,,,,1
{},os-554-1-1,nímoⁿhoⁿ,"marsh, marshy land",,8267,5765,,,,1
{},op-554-1-1,šódemąhą,fog,,8268,5766,,,,1
{},op-554-1-2,cúdemahaⁿ,"[mud, dirt, earth]",,8269,5766,,,,1
{},pmv-555-1-1,*xrį,[mucus],,8270,5767,,,,1
{},ch-555-1-1,páxringe,snot,,8271,5768,,,,1
{},qu-555-1-1,ppaxnį́,snot,,8272,5769,,,,1
{},ks-555-1-1,ppaxlį́,snot,,8273,5770,,,,1
{},ks-555-1-2,xlį́,mucus,,8274,5770,,,,1
{},pdh-555-1-1,*hpa-xrį́,[mucus],,8275,5771,,,,1
{},os-555-1-1,p̣axthíⁿ,snot,,8276,5772,,,,1
{},op-555-1-1,paxthiⁿ,snot,,8277,5773,,,,1
{},op-555-1-2,žexðį́,semen,,8278,5773,,,,1
